ID,Delivery_person_ID,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Road_traffic_density,Type_of_order,order_count,City,Time_taken (min),cluster
0x8393,PUNERES11DEL03,18.566819,73.958879,15-03-2022,22:45,22:50,Low,Snack,1.0,Metropolitian,11,0
0x10d3,PUNERES18DEL02,18.624443,73.828812,03-03-2022,18:55,19:05,Medium,Snack,1.0,Urban,17,1
0xa008,PUNERES18DEL03,18.637985,73.853334,01-03-2022,19:15,19:20,Jam,Drinks,2.0,Metropolitian,29,1
0x4ed3,PUNERES01DEL03,18.573542,73.805201,03-04-2022,17:25,17:30,Medium,Snack,1.0,Metropolitian,26,1
0xb80f,PUNERES17DEL01,18.548785,73.871004,21-03-2022,15:10,15:25,Medium,Buffet,1.0,Urban,22,2
0x887b,PUNERES15DEL02,18.696509,73.826542,08-03-2022,18:30,18:40,Medium,Drinks,3.0,Urban,41,1
0xba5c,PUNERES13DEL03,18.566452,73.93948,09-03-2022,18:45,0.791666667,Medium,Snack,2.0,Metropolitian,10,2
0x383a,PUNERES010DEL01,18.53349,73.910457,11-03-2022,09:45,09:55,Low,Buffet,2.0,Metropolitian,17,2
0xa642,PUNERES14DEL02,18.621471,73.971318,16-03-2022,21:50,21:55,Jam,Snack,2.0,Urban,38,0
0x589d,PUNERES05DEL03,18.587149,73.960472,01-04-2022,20:50,0.875,Jam,Buffet,2.0,Metropolitian,34,0
0x5268,PUNERES09DEL01,18.594181,73.958542,18-03-2022,21:15,21:30,Jam,Drinks,1.0,Metropolitian,43,0
0x1326,PUNERES12DEL01,18.517436,73.84033,13-03-2022,09:35,09:45,Low,Snack,1.0,Urban,13,2
0xa4b3,PUNERES03DEL01,18.552511,73.816277,11-03-2022,11:35,11:40,High,Snack,2.0,Metropolitian,22,2
0x6b2d,PUNERES16DEL03,18.571964,73.890817,05-04-2022,0.833333333,20:10,Jam,Snack,2.0,Metropolitian,30,2
0x44a7,PUNERES11DEL01,18.531646,73.91347,05-04-2022,08:45,08:55,Low,Snack,2.0,Metropolitian,23,2
0x3bda,PUNERES02DEL03,18.58463,73.863134,30-03-2022,18:55,19:10,Medium,Buffet,2.0,Metropolitian,16,2
0x7363,PUNERES010DEL02,18.565462,73.949642,21-03-2022,0.791666667,19:05,Medium,Drinks,2.0,Metropolitian,27,2
0x4b51,PUNERES18DEL02,18.649573,73.871129,27-03-2022,20:45,20:55,Jam,Buffet,2.0,Metropolitian,34,1
0x1c26,PUNERES19DEL02,18.599566,73.966655,30-03-2022,18:20,18:25,Medium,Buffet,2.0,Metropolitian,25,0
0x4066,PUNERES11DEL03,18.543262,73.931637,07-03-2022,21:55,0.916666667,Jam,Buffet,2.0,Metropolitian,16,2
0x26fd,PUNERES11DEL01,18.547321,73.938022,30-03-2022,15:35,15:50,Medium,Drinks,2.0,Metropolitian,23,2
0x91de,PUNERES13DEL02,18.557219,73.942508,05-04-2022,0.416666667,10:10,Low,Buffet,2.0,Metropolitian,29,2
0x3090,PUNERES010DEL02,18.573857,73.955877,05-04-2022,17:35,17:50,Medium,Meal,1.0,Metropolitian,27,0
0xaf0f,PUNERES19DEL01,18.583114,73.953182,03-04-2022,0.625,15:05,High,Drinks,2.0,Metropolitian,24,0
0x6ea6,PUNERES06DEL03,18.609296,73.987455,02-04-2022,21:20,21:30,Jam,Meal,1.0,Metropolitian,46,0
0xbcd3,PUNERES04DEL01,18.558309,73.907911,25-03-2022,22:55,0.958333333,Low,Drinks,2.0,Metropolitian,30,2
0x1c2b,PUNERES12DEL02,18.552318,73.889414,01-03-2022,18:50,0.791666667,Medium,Meal,1.0,Urban,27,2
0xbe08,PUNERES05DEL01,18.560644,73.949567,19-03-2022,0.708333333,17:15,Medium,Buffet,2.0,Metropolitian,28,2
0x29b3,PUNERES04DEL03,18.530915,73.861787,01-04-2022,17:50,0.75,Medium,Meal,1.0,Urban,28,2
0xada4,PUNERES09DEL03,18.579375,73.962286,17-03-2022,20:25,20:40,Jam,Snack,2.0,Urban,25,0
0x9eb0,PUNERES19DEL02,18.589776,73.973127,19-03-2022,22:20,22:35,Low,Meal,2.0,Metropolitian,19,0
0xb384,PUNERES17DEL02,18.523426,73.857626,11-03-2022,08:45,08:50,Low,Buffet,2.0,Metropolitian,27,2
0x436a,PUNERES05DEL01,18.600166,73.96798,06-04-2022,17:10,17:25,Medium,Meal,3.0,Metropolitian,38,0
0x46ad,PUNERES18DEL03,18.637593,73.848788,03-03-2022,0.958333333,23:10,Low,Snack,2.0,Metropolitian,22,1
0x87d9,PUNERES12DEL01,18.547459,73.868307,01-04-2022,14:35,14:45,High,Buffet,1.0,Metropolitian,20,2
0x69e2,PUNERES07DEL02,18.607571,73.973352,10-03-2022,18:45,0.791666667,Medium,Snack,2.0,Urban,28,0
0x197e,PUNERES07DEL03,18.611033,73.982239,12-03-2022,18:30,18:35,Medium,Snack,2.0,Metropolitian,13,0
0x907d,PUNERES01DEL02,18.560492,73.796921,19-03-2022,10:55,11:05,Low,Snack,1.0,Metropolitian,14,1
0x2d4c,PUNERES17DEL01,18.542115,73.87478,19-03-2022,12:55,0.541666667,High,Buffet,1.0,Metropolitian,26,2
0x35db,PUNERES08DEL01,18.583183,73.971578,25-03-2022,21:50,0.916666667,Jam,Snack,1.0,Metropolitian,34,0
0x2619,PUNERES03DEL02,18.612479,73.881059,12-03-2022,23:15,23:25,Low,Snack,2.0,Metropolitian,27,1
0x338a,PUNERES16DEL01,18.557972,73.878904,26-03-2022,13:45,13:55,High,Snack,1.0,Metropolitian,29,2
0x6c42,PUNERES16DEL01,18.623317,73.944829,29-03-2022,20:10,20:25,Jam,Snack,1.0,Urban,21,0
0x678b,PUNERES11DEL03,18.598691,73.990689,23-03-2022,17:45,17:50,Medium,Meal,2.0,Metropolitian,41,0
0x12cb,PUNERES04DEL02,18.517889,73.856059,05-04-2022,11:45,0.5,High,Drinks,2.0,Metropolitian,34,2
0x33a2,PUNERES20DEL03,18.635576,73.833158,15-03-2022,23:55,24:10:00,Low,Drinks,1.0,Metropolitian,17,1
0xab17,PUNERES11DEL02,18.598022,73.98785,06-03-2022,23:25,23:35,Low,Buffet,2.0,Metropolitian,35,0
0x5cc7,PUNERES06DEL03,18.624976,73.993568,20-03-2022,20:20,20:35,Jam,Buffet,2.0,Metropolitian,22,0
0x9979,PUNERES18DEL03,18.604249,73.80902,17-03-2022,20:55,0.875,Jam,Buffet,2.0,,21,1
0x93ec,PUNERES07DEL02,18.605704,73.981915,16-03-2022,22:40,22:55,Low,Buffet,2.0,Metropolitian,19,0
0x9d94,PUNERES17DEL02,18.643281,73.959639,08-03-2022,23:55,24:05:00,Low,Meal,1.0,Metropolitian,16,0
0x6f57,PUNERES11DEL02,18.525232,73.917462,17-03-2022,09:15,09:25,Low,Buffet,1.0,Metropolitian,15,2
0x1b0a,PUNERES12DEL02,18.629314,73.956641,06-04-2022,18:55,0.791666667,Medium,Meal,2.0,Metropolitian,19,0
0x754d,PUNERES07DEL02,18.649487,74.025999,27-03-2022,22:10,22:25,Low,Snack,2.0,Metropolitian,25,0
0x190d,PUNERES12DEL02,18.54691,73.878748,03-04-2022,18:20,18:25,Medium,Snack,1.0,Metropolitian,19,2
0xb7a,PUNERES03DEL03,18.620548,73.896969,04-03-2022,22:55,23:10,Low,Snack,1.0,Metropolitian,22,1
0x6f6a,PUNERES19DEL01,18.549063,73.920499,01-04-2022,08:25,08:35,Low,Snack,1.0,Metropolitian,15,2
0x21d8,PUNERES02DEL02,18.607001,73.878726,16-03-2022,22:25,22:30,Low,Snack,1.0,Urban,19,1
0x1d21,PUNERES15DEL01,18.656458,73.791611,30-03-2022,12:20,12:35,High,Meal,2.0,Metropolitian,21,1
0x6761,PUNERES02DEL03,18.597824,73.859395,05-04-2022,18:10,18:15,Medium,Drinks,2.0,Urban,25,1
0xa39,PUNERES03DEL03,18.559695,73.826324,15-03-2022,,21:10,Jam,Snack,2.0,Metropolitian,16,2
0x4cf6,PUNERES03DEL02,18.620799,73.881254,27-03-2022,1,24:10:00,Low,Buffet,2.0,Urban,20,1
0x79c2,PUNERES04DEL02,18.626853,73.974846,27-03-2022,21:10,21:25,Jam,Drinks,1.0,Urban,26,0
0x2e45,PUNERES08DEL01,18.525244,73.908224,11-03-2022,10:30,10:40,Low,Meal,1.0,Urban,17,2
0x9bc6,PUNERES20DEL01,18.615324,73.808502,15-03-2022,14:35,14:50,High,Snack,1.0,Metropolitian,38,1
0x80fb,PUNERES010DEL01,18.551339,73.936075,30-03-2022,14:35,14:40,High,Meal,2.0,Metropolitian,28,2
0x53df,PUNERES18DEL02,18.616156,73.83881,28-03-2022,21:15,21:20,Jam,Buffet,1.0,Urban,18,1
0x370d,PUNERES05DEL01,18.539196,73.919184,03-03-2022,10:25,10:40,Low,Meal,1.0,Urban,11,2
0xa7ee,PUNERES17DEL02,18.536498,73.846935,19-03-2022,10:35,10:40,Low,Drinks,2.0,Urban,20,2
0x899b,PUNERES03DEL02,18.549953,73.821426,11-03-2022,09:40,09:45,Low,Drinks,2.0,Urban,15,2
0x367b,PUNERES05DEL02,18.605985,73.977432,16-03-2022,20:10,20:25,Jam,Buffet,1.0,Metropolitian,30,0
0x6151,PUNERES02DEL03,18.589192,73.863231,13-03-2022,21:45,0.916666667,Jam,Meal,2.0,Metropolitian,29,1
0x7e4f,PUNERES010DEL01,18.637868,74.00498,08-03-2022,23:45,23:50,Low,Buffet,2.0,Metropolitian,20,0
0x61d7,PUNERES08DEL01,18.630965,74.010706,06-03-2022,22:30,22:40,Low,Meal,2.0,Metropolitian,16,0
0x8a62,PUNERES16DEL01,18.524992,73.837365,15-03-2022,11:15,11:25,High,Snack,2.0,Metropolitian,24,2
0x6a73,PUNERES03DEL02,18.606595,73.876472,04-03-2022,22:30,22:35,Low,Meal,2.0,Metropolitian,26,1
0x2cb0,PUNERES03DEL01,18.567595,73.841004,03-03-2022,15:40,15:50,Medium,Drinks,2.0,Urban,16,2
0x25bc,PUNERES05DEL02,18.5987,73.979847,27-03-2022,18:35,18:40,Medium,Drinks,1.0,Urban,20,0
0x403,PUNERES15DEL01,18.720112,73.870035,16-03-2022,,18:55,,Drinks,2.0,Metropolitian,37,1
0x189e,PUNERES05DEL02,18.548345,73.932933,26-03-2022,08:20,08:30,Low,Snack,2.0,Metropolitian,17,2
0x946f,PUNERES03DEL03,18.62877,73.88555,27-03-2022,21:45,21:55,Jam,Snack,1.0,Urban,44,1
0x9ff6,PUNERES16DEL03,18.611932,73.919468,20-03-2022,20:15,20:20,Jam,Snack,2.0,Metropolitian,28,0
0xb1e0,PUNERES11DEL01,18.531822,73.901843,17-03-2022,10:20,10:25,Low,Meal,2.0,Urban,17,2
0xacaa,PUNERES20DEL02,18.598416,73.785327,28-03-2022,11:25,11:35,High,Drinks,2.0,,37,1
0x85d6,PUNERES04DEL02,18.507901,73.860829,11-03-2022,0.375,09:05,Low,Meal,2.0,Metropolitian,26,2
0x4049,PUNERES18DEL01,18.613936,73.822532,03-03-2022,14:35,14:45,High,Snack,2.0,Metropolitian,23,1
0xa8a9,PUNERES07DEL02,18.659314,74.029873,18-03-2022,0.958333333,23:15,Low,Snack,1.0,Metropolitian,20,0
0x1e95,PUNERES14DEL01,18.605909,73.960902,16-03-2022,23:10,23:20,Low,Meal,1.0,Metropolitian,42,0
0xf0d,PUNERES04DEL03,18.527423,73.862038,01-03-2022,20:50,21:05,Jam,Drinks,2.0,Metropolitian,28,2
0x8ed8,PUNERES12DEL02,18.512594,73.848046,05-03-2022,09:40,09:50,Low,Buffet,2.0,Metropolitian,24,2
0x8d7d,PUNERES15DEL02,18.704295,73.828773,29-03-2022,0.916666667,22:05,Jam,Snack,2.0,Metropolitian,26,1
0x73e6,PUNERES07DEL01,18.541148,73.907808,09-03-2022,09:10,09:15,Low,Meal,1.0,Metropolitian,26,2
0x14c2,PUNERES12DEL01,18.505453,73.839082,26-03-2022,11:25,11:35,High,Meal,2.0,Urban,28,2
0x4a3e,PUNERES16DEL01,18.577938,73.896793,10-03-2022,22:20,22:30,Low,Drinks,2.0,Metropolitian,21,2
0x350e,PUNERES06DEL02,18.555134,73.92191,09-03-2022,10:25,10:35,Low,Snack,1.0,Metropolitian,17,2
0xa278,PUNERES15DEL01,18.663305,73.789052,09-03-2022,16:20,16:35,Medium,Meal,1.0,Metropolitian,12,1
0xb61,PUNERES19DEL02,18.624038,73.989309,29-03-2022,0.833333333,20:10,Jam,Buffet,2.0,Metropolitian,43,0
0x3a32,PUNERES17DEL01,18.622235,73.931109,04-04-2022,23:50,23:55,Low,Drinks,2.0,Metropolitian,24,0
0x589a,PUNERES02DEL02,18.666236,73.927843,31-03-2022,22:35,22:40,Low,Snack,2.0,Metropolitian,24,0
0x81c,PUNERES06DEL02,18.545233,73.923457,24-03-2022,,08:45,Low,Meal,1.0,Metropolitian,17,2
0x2437,PUNERES07DEL01,18.530855,73.903704,07-03-2022,08:30,08:35,Low,Buffet,1.0,Urban,19,2
0xbd96,PUNERES18DEL02,18.590301,73.797308,19-03-2022,11:20,11:25,High,Buffet,2.0,Metropolitian,30,1
0xc34,PUNERES010DEL03,18.604477,73.989619,02-04-2022,17:10,17:15,Medium,Drinks,2.0,Metropolitian,20,0
0xa4f2,PUNERES18DEL01,18.676417,73.899745,27-03-2022,23:45,1,Low,Drinks,2.0,Metropolitian,23,1
0x615c,PUNERES03DEL01,18.538073,73.815464,03-03-2022,11:10,11:15,High,Buffet,1.0,Metropolitian,31,2
0xaa06,PUNERES19DEL03,18.612315,73.969955,01-03-2022,21:20,21:25,Jam,Buffet,2.0,Metropolitian,26,0
0xac36,PUNERES03DEL02,18.665992,73.927834,29-03-2022,18:55,0.791666667,Medium,Drinks,2.0,Metropolitian,22,0
0x29aa,PUNERES16DEL01,18.55199,73.877279,05-04-2022,16:25,16:40,Medium,Buffet,1.0,Metropolitian,17,2
0x7802,PUNERES010DEL01,18.63167,74.014968,25-03-2022,23:30,23:35,Low,Buffet,2.0,Metropolitian,28,0
0xb4d2,PUNERES15DEL02,18.74733,73.882928,08-03-2022,18:15,18:30,Medium,Drinks,2.0,Metropolitian,35,1
0xb783,PUNERES16DEL02,18.654732,73.958868,18-03-2022,17:45,0.75,Medium,Buffet,1.0,Metropolitian,26,0
0x1b1c,PUNERES08DEL02,18.647011,74.029744,14-03-2022,19:50,19:55,Jam,Snack,2.0,Metropolitian,33,0
0x4ee0,PUNERES08DEL02,18.648059,74.026436,08-03-2022,18:20,18:35,Medium,Meal,2.0,Urban,35,0
0xbf0,PUNERES20DEL03,18.595463,73.795446,03-03-2022,21:30,21:40,Jam,Snack,3.0,Urban,35,1
0x93ba,PUNERES09DEL03,18.574202,73.95561,09-03-2022,18:25,18:30,Medium,Meal,2.0,Metropolitian,26,0
0x1535,PUNERES01DEL03,18.642157,73.871543,20-03-2022,20:10,20:15,Jam,Snack,2.0,Metropolitian,39,1
0x5911,PUNERES03DEL03,18.626363,73.886971,18-03-2022,17:10,17:25,Medium,Meal,2.0,Metropolitian,28,1
0x8a01,PUNERES19DEL01,18.661673,74.020294,06-04-2022,17:15,17:25,Medium,Snack,2.0,Metropolitian,35,0
0x6c19,PUNERES01DEL03,18.630595,73.85854,02-03-2022,22:50,0.958333333,Low,Meal,2.0,Metropolitian,29,1
0x6172,PUNERES06DEL01,18.542968,73.923288,05-03-2022,,11:10,,Snack,2.0,Metropolitian,29,2
0xbe04,PUNERES02DEL01,18.5964,73.882343,04-03-2022,17:40,17:50,Medium,Snack,3.0,Metropolitian,40,2
0x87b5,PUNERES18DEL01,18.587811,73.803818,24-03-2022,08:25,08:35,Low,Snack,2.0,Metropolitian,19,1
0x727d,PUNERES14DEL02,18.552159,73.890174,11-03-2022,23:30,23:45,Low,Meal,1.0,Urban,10,2
0x1701,PUNERES05DEL02,18.657047,74.041584,25-03-2022,20:45,20:55,Jam,Drinks,2.0,,32,0
0xaaec,PUNERES010DEL01,18.538026,73.911051,17-03-2022,08:55,09:05,Low,Drinks,2.0,Metropolitian,15,2
0xb614,PUNERES01DEL03,18.611257,73.832494,03-04-2022,21:40,21:45,Jam,Buffet,1.0,Metropolitian,20,1
0x87f0,PUNERES04DEL01,18.529495,73.880179,05-03-2022,15:20,15:35,Medium,Drinks,2.0,Urban,16,2
0x7738,PUNERES14DEL03,18.591971,73.936504,02-03-2022,0.958333333,23:15,Low,Snack,2.0,Metropolitian,19,0
0x9957,PUNERES06DEL03,18.593152,73.970255,01-04-2022,20:45,20:50,Jam,Drinks,2.0,Metropolitian,31,0
0x420f,PUNERES09DEL01,18.618841,74.003648,31-03-2022,22:45,22:55,Low,Buffet,2.0,Metropolitian,25,0
0x668f,PUNERES09DEL01,18.586364,73.96318,04-04-2022,0.791666667,19:15,Medium,Drinks,1.0,Metropolitian,39,0
0x8199,PUNERES18DEL02,18.700467,73.914331,23-03-2022,17:45,17:50,Medium,Meal,2.0,Metropolitian,16,1
0x5a93,PUNERES03DEL02,18.589817,73.842709,21-03-2022,19:50,20:05,Jam,Meal,2.0,Metropolitian,25,1
0xac1,PUNERES12DEL01,18.532763,73.876212,28-03-2022,14:55,0.625,High,Buffet,2.0,Metropolitian,27,2
0x6b06,PUNERES20DEL01,18.58229,73.78933,19-03-2022,08:40,08:55,Low,Snack,2.0,Urban,11,1
0xaaac,PUNERES16DEL02,18.595941,73.913148,18-03-2022,17:45,0.75,Medium,Buffet,2.0,Metropolitian,22,2
0x416c,PUNERES17DEL02,18.567568,73.88249,26-03-2022,20:45,20:55,Jam,Drinks,2.0,Metropolitian,33,2
0x4114,PUNERES04DEL02,18.552241,73.889955,21-03-2022,17:20,17:30,Medium,Snack,2.0,Metropolitian,38,2
0xb68d,PUNERES18DEL02,18.704334,73.914625,06-04-2022,18:30,18:40,Medium,Meal,2.0,Metropolitian,23,1
0x5d9,PUNERES17DEL02,18.556906,73.887959,24-03-2022,17:55,0.75,Medium,Snack,2.0,,19,2
0x2d08,PUNERES04DEL01,18.506844,73.84117,05-04-2022,0.416666667,10:15,Low,Buffet,1.0,Urban,17,2
0x74e4,PUNERES17DEL02,18.639795,73.967553,02-03-2022,20:45,20:55,Jam,Drinks,2.0,Urban,34,0
0x2cfe,PUNERES09DEL03,18.606998,73.989769,27-03-2022,23:50,23:55,Low,Buffet,2.0,Metropolitian,43,0
0x6e3,PUNERES01DEL01,18.660655,73.878244,31-03-2022,,19:40,,Snack,2.0,Metropolitian,41,1
0xb56,PUNERES12DEL02,18.554003,73.878515,24-03-2022,18:20,18:35,Medium,Snack,1.0,Urban,22,2
0x4aba,PUNERES010DEL03,18.584143,73.960875,03-04-2022,0.791666667,19:15,Medium,Snack,2.0,Metropolitian,16,0
0x7ee1,PUNERES06DEL01,18.587304,73.969129,29-03-2022,21:25,21:30,Jam,Meal,2.0,Semi-Urban,53,0
0x4044,PUNERES12DEL03,18.584892,73.925689,06-04-2022,22:25,22:35,Low,Snack,2.0,Metropolitian,22,2
0x8c92,PUNERES010DEL02,18.543214,73.926405,01-03-2022,10:50,11:05,Low,Drinks,1.0,,11,2
0x5511,PUNERES13DEL02,18.626033,74.003045,02-04-2022,21:45,21:55,Jam,Drinks,1.0,Metropolitian,30,0
0x7a5b,PUNERES08DEL02,18.53267,73.926702,03-04-2022,08:40,08:45,Low,Buffet,1.0,,10,2
0x398d,PUNERES08DEL02,18.536942,73.916639,21-03-2022,11:45,0.5,High,Drinks,2.0,Urban,12,2
0x5b6a,PUNERES09DEL02,18.527616,73.922508,11-03-2022,09:50,10:05,Low,Drinks,2.0,Urban,15,2
0x59a2,PUNERES02DEL02,18.610655,73.886207,12-03-2022,20:55,0.875,Jam,Meal,1.0,Urban,31,1
0xb622,PUNERES07DEL02,18.613075,73.989254,27-03-2022,0.875,21:15,Jam,Buffet,2.0,,16,0
0x3202,PUNERES010DEL03,18.610257,73.982766,06-04-2022,22:45,0.958333333,Low,Snack,2.0,Metropolitian,23,0
0x9e16,PUNERES09DEL02,18.56058,73.953533,05-03-2022,18:15,18:20,Medium,Drinks,1.0,Metropolitian,21,2
0x3ad7,PUNERES17DEL03,18.549325,73.864744,13-03-2022,21:10,21:20,Jam,Buffet,2.0,Metropolitian,27,2
0x70d3,PUNERES12DEL03,18.528804,73.86168,30-03-2022,20:25,20:30,Jam,Meal,3.0,Metropolitian,34,2
0x682,PUNERES17DEL01,18.575222,73.902447,29-03-2022,,19:25,,Meal,2.0,Metropolitian,26,2
0x96fb,PUNERES15DEL02,18.657272,73.80746,28-03-2022,21:35,21:45,Jam,Buffet,1.0,Metropolitian,25,1
0x5a0b,PUNERES17DEL03,18.534022,73.857665,05-03-2022,19:55,20:05,Jam,Snack,1.0,Metropolitian,30,2
0xacb2,PUNERES19DEL01,18.555658,73.924477,07-03-2022,09:55,10:05,Low,Snack,2.0,Metropolitian,22,2
0xb928,PUNERES15DEL02,18.746504,73.873433,06-03-2022,20:55,0.875,Jam,Drinks,2.0,Metropolitian,36,1
0x77d2,PUNERES14DEL01,18.499844,73.852382,26-03-2022,09:10,09:15,Low,Drinks,1.0,Urban,14,2
0x571f,PUNERES12DEL02,18.557906,73.882975,05-04-2022,0.75,18:15,Medium,Drinks,1.0,Metropolitian,20,2
0x6fcd,PUNERES08DEL02,18.642651,74.033933,29-03-2022,22:45,22:50,Low,Snack,2.0,Metropolitian,21,0
0x6559,PUNERES11DEL03,18.597213,73.996466,12-03-2022,21:45,21:55,Jam,Snack,2.0,Metropolitian,22,0
0x85f1,PUNERES17DEL02,18.586288,73.91362,18-03-2022,0.791666667,19:15,Medium,Drinks,2.0,Metropolitian,29,2
0xa809,PUNERES05DEL01,18.536473,73.920982,13-03-2022,08:35,08:40,Low,Drinks,2.0,Metropolitian,10,2
0x146f,PUNERES03DEL01,18.649219,73.916609,02-04-2022,0.833333333,20:15,Jam,Meal,4.0,Metropolitian,48,0
0x526e,PUNERES08DEL01,18.577099,73.976239,20-03-2022,0.791666667,19:05,Medium,Meal,1.0,Metropolitian,22,0
0x70f8,PUNERES010DEL03,18.60421,73.990249,02-03-2022,18:25,18:30,Medium,Drinks,1.0,Metropolitian,33,0
0x2cc0,PUNERES09DEL03,18.570258,73.958948,05-04-2022,22:10,22:25,Low,Drinks,1.0,Metropolitian,18,0
0x82b,PUNERES16DEL03,18.582756,73.892201,07-03-2022,,20:05,Jam,Drinks,1.0,Urban,31,2
0x10f2,PUNERES16DEL03,18.584555,73.888477,26-03-2022,23:30,23:35,Low,Buffet,2.0,Metropolitian,12,2
0x5e4e,PUNERES15DEL03,18.653515,73.782356,13-03-2022,19:55,20:05,Jam,Snack,2.0,Metropolitian,33,1
0xbb7,PUNERES20DEL03,18.624621,73.840025,13-03-2022,,17:20,,Meal,2.0,Metropolitian,20,1
0xad95,PUNERES08DEL03,18.607841,73.993983,10-03-2022,22:50,22:55,Low,Snack,2.0,,25,0
0xb7c8,PUNERES16DEL01,18.533291,73.841317,09-03-2022,10:40,10:45,Low,Buffet,2.0,Metropolitian,21,2
0x79bc,PUNERES20DEL02,18.653301,73.852995,12-03-2022,17:45,17:55,Medium,Buffet,2.0,Metropolitian,44,1
0x631d,PUNERES16DEL03,18.610586,73.918266,27-03-2022,0.833333333,20:05,Jam,Drinks,2.0,Metropolitian,31,2
0x2457,PUNERES15DEL03,18.684403,73.805056,26-03-2022,21:40,21:50,Jam,Snack,2.0,Metropolitian,38,1
0xaef9,PUNERES09DEL02,18.653433,74.034597,23-03-2022,0.875,21:15,Jam,Snack,1.0,Metropolitian,32,0
0xa36,PUNERES05DEL01,18.527965,73.917689,05-03-2022,,08:25,Low,Snack,1.0,,20,2
0x1384,PUNERES09DEL03,18.541627,73.923159,28-03-2022,,20:20,,Meal,2.0,Urban,21,2
0x4180,PUNERES06DEL03,18.592962,73.968098,03-04-2022,20:45,20:50,Jam,Drinks,2.0,Metropolitian,34,0
0x1fd1,PUNERES11DEL03,18.567782,73.965849,05-03-2022,20:10,20:25,Jam,Meal,1.0,Metropolitian,30,0
0x688d,PUNERES17DEL02,18.524054,73.850203,07-03-2022,0.375,09:15,Low,Snack,1.0,Metropolitian,16,2
0x4cec,PUNERES02DEL03,18.566712,73.83272,21-03-2022,23:15,23:25,Low,Meal,2.0,Metropolitian,27,2
0x884e,PUNERES19DEL03,18.633276,74.012272,02-04-2022,0.791666667,19:10,Medium,Drinks,1.0,Metropolitian,26,0
0xac46,PUNERES04DEL02,18.568021,73.91082,14-03-2022,19:40,19:55,Jam,Snack,1.0,Metropolitian,32,2
0x8a24,PUNERES08DEL01,18.552387,73.946858,07-03-2022,0.708333333,17:05,Medium,Drinks,2.0,Metropolitian,27,2
0xb0d7,PUNERES09DEL02,18.638355,74.033649,20-03-2022,20:25,20:40,Jam,Drinks,2.0,Metropolitian,43,0
0x786d,PUNERES03DEL01,18.635464,73.906722,27-03-2022,20:30,20:45,Jam,Drinks,2.0,Metropolitian,41,1
0xac73,PUNERES02DEL01,18.5368,73.812761,21-03-2022,09:40,09:55,Low,Drinks,2.0,Metropolitian,15,2
0x2274,PUNERES07DEL01,18.573198,73.934323,11-03-2022,15:20,15:25,Medium,Drinks,2.0,Metropolitian,32,2
0x875b,PUNERES17DEL02,18.59584,73.912478,20-03-2022,22:35,22:45,Low,Buffet,2.0,Metropolitian,22,2
0x4ba1,PUNERES12DEL02,18.581989,73.904742,31-03-2022,0.875,21:05,Jam,Drinks,2.0,Metropolitian,26,2
0x5922,PUNERES13DEL01,18.613714,73.978744,14-03-2022,17:15,17:25,Medium,Drinks,1.0,Metropolitian,15,0
0x3696,PUNERES07DEL02,18.609221,73.976051,02-03-2022,0.916666667,22:10,Jam,Meal,1.0,Metropolitian,28,0
0x6374,PUNERES12DEL01,18.533109,73.861557,07-03-2022,12:45,12:55,High,Meal,1.0,Metropolitian,22,2
0x27f4,PUNERES13DEL03,18.596372,73.979869,03-04-2022,17:20,17:35,Medium,Meal,2.0,Metropolitian,30,0
0x593d,PUNERES02DEL03,18.585444,73.869267,21-03-2022,17:10,17:20,Medium,Meal,2.0,Metropolitian,15,2
0x3c60,PUNERES19DEL01,18.552343,73.932001,19-03-2022,08:10,08:25,Low,Snack,2.0,Metropolitian,29,2
0xaa4b,PUNERES20DEL02,18.697383,73.904307,02-04-2022,21:55,22:05,Jam,Drinks,2.0,Urban,40,1
0x8090,PUNERES09DEL03,18.608896,73.99069,04-03-2022,0.875,21:10,Jam,Buffet,2.0,Metropolitian,46,0
0xab18,PUNERES01DEL01,18.622594,73.847388,18-03-2022,18:40,18:55,Medium,Drinks,2.0,Urban,32,1
0x62e,PUNERES01DEL02,18.563281,73.786072,01-03-2022,,09:55,Low,Meal,2.0,Urban,22,1
0xb762,PUNERES14DEL01,18.568109,73.905174,06-03-2022,22:35,22:40,Low,Buffet,1.0,Metropolitian,23,2
0x4716,PUNERES15DEL02,18.700016,73.822878,20-03-2022,0.833333333,20:15,Jam,Meal,3.0,Metropolitian,44,1
0x21a6,PUNERES010DEL01,18.562126,73.946288,26-03-2022,14:45,0.625,High,Buffet,2.0,Metropolitian,19,2
0x8d80,PUNERES12DEL02,18.62567,73.959426,18-03-2022,22:35,22:50,Low,Snack,1.0,Metropolitian,14,0
0x2d03,PUNERES14DEL03,18.554743,73.895669,15-03-2022,0.75,18:10,Medium,Drinks,2.0,Metropolitian,15,2
0xb7e2,PUNERES11DEL03,18.541879,73.922644,15-03-2022,19:20,19:35,Jam,Drinks,2.0,Metropolitian,33,2
0xde0,PUNERES010DEL02,18.595582,73.97262,06-04-2022,,18:35,Medium,Snack,2.0,Metropolitian,25,0
0x8642,PUNERES14DEL03,18.580477,73.924359,04-04-2022,22:25,22:30,Low,Snack,2.0,Metropolitian,21,2
